molecule_chembl_id,canonical_smiles,standard_value,standard_units
CHEMBL560650,O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1ccc(Cl)c(Cl)c1,794.33,nM
CHEMBL552367,O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1cc(Cl)ccc1Cl,398.11,nM
CHEMBL553238,O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1ccc(Cl)cc1,1995.26,nM
CHEMBL551386,O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1ccccc1Cl,1995.26,nM
CHEMBL564741,CC(c1cccc(C(F)(F)F)c1)N1CCN(CCN2Cc3ccccc3C2)C1=O,1258.93,nM
CHEMBL552371,CC1CCCN(CCN2CCN(c3cccc(Cl)c3)C2=O)C1,3162.28,nM
CHEMBL561054,CC1CCCCN1CCN1CCN(c2cccc(Cl)c2)C1=O,1995.26,nM
CHEMBL551914,CC1CCN(CCN2CCN(c3cccc(Cl)c3)C2=O)CC1,1584.89,nM
CHEMBL569846,O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(O)c1,15848.93,nM
CHEMBL560574,O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(I)c1,199.53,nM
CHEMBL562624,O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(Cl)c1,1258.93,nM
CHEMBL552373,N#Cc1cccc(N2CCN(CCN3CCC(C(F)(F)F)CC3)C2=O)c1,7943.28,nM
CHEMBL559919,O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(OC(F)(F)F)c1,3981.07,nM
CHEMBL554073,N#Cc1cc(N2CCN(CCN3CCC(C(F)(F)F)CC3)C2=O)ccc1F,6309.57,nM
CHEMBL559920,COc1cccc(N2CCN(CCN3CCC(C(F)(F)F)CC3)C2=O)c1,25118.86,nM
CHEMBL550849,O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(Cl)c1F,12589.25,nM
CHEMBL571456,CC(C)N1CCN(CCN2CCN(c3cccc(C#N)c3)C2=O)CC1,12589.25,nM
CHEMBL549894,CC(C)N1CCN(CCN2CCN(c3cccc(OC(F)(F)F)c3)C2=O)CC1,1584.89,nM
CHEMBL564108,CC(C)N1CCN(CCN2CCN(c3ccc(F)c(C#N)c3)C2=O)CC1,15848.93,nM
CHEMBL570998,CC(C)N1CCN(CCN2CCN(c3cccc(Cl)c3F)C2=O)CC1,19952.62,nM
CHEMBL550358,COc1cccc(N2CCN(CCN3CCN(C(C)C)CC3)C2=O)c1,63095.73,nM
CHEMBL560715,CC(C)N1CCN(CCN2CCN(c3cccc(Cl)c3)C2=O)CC1,6309.57,nM
CHEMBL571221,CN1CCN(CCN2CCN(c3cccc(Cl)c3)C2=O)CC1,3981.07,nM
CHEMBL508368,C[C@@H](N[C@@H]1CCCc2c1[nH]c1ccc(Br)cc21)c1ccccc1,1700.0,nM
CHEMBL557502,COc1cccnc1C(=O)N1CCN(c2ccc(NC(=O)C(C)(C)c3ccccc3)cc2Cl)CC1.Cl,50118.72,nM
CHEMBL564513,CCNc1cc(N2CCOCC2)cc(CCc2nc(C)c(CC)o2)n1,400.0,nM
CHEMBL571013,CCc1oc(CCc2cc(N3CCOCC3)cc(NC)n2)nc1C,830.0,nM
CHEMBL559593,CCCNc1cc(N2CCOCC2)cc(CCc2nc(C)c(CC)o2)n1,480.0,nM
CHEMBL557648,CCc1oc(CCc2cc(N3CCOCC3)cc(NC(C)C)n2)nc1C,540.0,nM
CHEMBL562677,CCc1oc(CCc2cc(N3CCOCC3)cc(NCCOC)n2)nc1C,900.0,nM
CHEMBL556183,CCc1oc(CCc2cc(N3CCOCC3)cc(NCC#N)n2)nc1C,4300.0,nM
CHEMBL560921,CCc1oc(CCc2cc(N3CCOCC3)cc(NCCC#N)n2)nc1C,1600.0,nM
CHEMBL562831,CCOC(=O)CNc1cc(N2CCOCC2)cc(CCc2nc(C)c(CC)o2)n1,910.0,nM
CHEMBL559987,CCc1oc(CCc2cc(N3CCOCC3)cc(NC(C)=O)n2)nc1C,7000.0,nM
CHEMBL560182,CCc1oc(CCc2cc(N3CCOCC3)cc(NCC(F)(F)F)n2)nc1C,1600.0,nM
CHEMBL551197,CCc1oc(SCc2cc(N3CCOCC3)cc(NCC#N)n2)nc1C,8300.0,nM
CHEMBL564536,CCc1sc(CCc2cc(N3CCOCC3)cc(NC(C)c3cc(Cl)cc(NC(=O)OC(C)C)c3)n2)nc1C,36.0,nM
CHEMBL494462,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,7900.0,nM
CHEMBL551412,CCNC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,11989.0,nM
CHEMBL550063,NC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,11589.0,nM
CHEMBL563137,CC(C)CNC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,3190.0,nM
CHEMBL561882,CC(C)N(C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)C(C)C,6809.0,nM
CHEMBL561805,CN(C)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,23070.0,nM
CHEMBL564922,O=C(c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)N1CCCC1,10566.0,nM
CHEMBL550261,O=C(c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)N1CCCCC1,3027.0,nM
CHEMBL551414,O=C(c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)N1CCOCC1,54256.0,nM
CHEMBL551613,O=C(c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)N1Cc2ccccc2C1,3501.0,nM
CHEMBL551536,CN(Cc1ccccc1)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,1571.0,nM
CHEMBL551615,CCN1CCc2cc(C3=CC4(CCNCC4)Oc4ccccc43)ccc2C1=O,13500.0,nM
CHEMBL563893,CCN(CC)C(=O)c1ccc(C2=CC3(CCCNCC3)Oc3ccccc32)cc1,11784.0,nM
CHEMBL556439,CCN(CC)C(=O)c1ccc(C2=CC3(CCNC3)Oc3ccccc32)cc1,6429.0,nM
CHEMBL563700,CCN(CC)C(=O)c1ccc(C2=CC3(CCCNC3)Oc3ccccc32)cc1,12653.0,nM
CHEMBL557121,CCN(CC)C(=O)c1ccc(C2CC3(CCNCC3)Oc3ccccc32)cc1,5094.0,nM
CHEMBL556648,CCN(CC)C(=O)c1ccc([C@H]2CC3(CCNCC3)Oc3ccccc32)cc1,2543.0,nM
CHEMBL550471,CCN(CC)C(=O)c1ccc([C@@H]2CC3(CCNCC3)Oc3ccccc32)cc1,18471.0,nM
CHEMBL550472,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)s1,1261.0,nM
CHEMBL550669,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)o1,5132.0,nM
CHEMBL562898,CCN(CC)C(=O)c1cc(C2=CC3(CCNCC3)Oc3ccccc32)cs1,3463.0,nM
CHEMBL557054,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cn1,44113.0,nM
CHEMBL561138,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)nc1,71666.0,nM
CHEMBL557257,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1C,4485.0,nM
CHEMBL562873,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1F,3794.0,nM
CHEMBL557458,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1O,21079.0,nM
CHEMBL562478,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(C)c1,4243.0,nM
CHEMBL559414,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(F)c1,418.0,nM
CHEMBL561339,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1,56700.0,nM
CHEMBL564226,C[C@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,900.0,nM
CHEMBL559251,CN(C)CCC1=C(Cc2cnccn2)c2ccccc2C1,5500.0,nM
CHEMBL556506,C[C@H](C1=C(CCN(C)C)Cc2ccccc21)c1cnccn1,1400.0,nM
CHEMBL564144,C[C@@H](c1ccccn1)c1c(CCN(C)C)sc2ccccc12,1400.0,nM
CHEMBL563920,C[C@@H](c1ccccn1)c1c(CCN(C)C)oc2ccccc12,1200.0,nM
CHEMBL551876,C[C@@H](N[C@@H]1CC[C@@H](C(=O)N2CCC(C(=O)N3CCCC3)(c3ccccc3)CC2)C(C)(C)C1)c1ccc(Cl)cc1,1300.0,nM
CHEMBL557932,COc1ccc(CN[C@@H]2CC[C@@H](C(=O)N3CCC(C(=O)N4CCCC4)(c4ccccc4)CC3)C(C)(C)C2)cc1,900.0,nM
CHEMBL563052,COc1ccc([C@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(C(=O)N4CCCC4)(c4ccccc4)CC3)C(C)(C)C2)cc1,4700.0,nM
CHEMBL552762,COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(C(=O)N4CCCCC4)(c4ccccc4)CC3)C(C)(C)C2)cc1,9000.0,nM
CHEMBL561594,COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(c4ccccc4)(N4CCCCC4)CC3)C(C)(C)C2)cc1,6700.0,nM
CHEMBL551206,COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(c4ccccc4)(c4ccc(Cl)nc4)CC3)C(C)(C)C2)cc1,2100.0,nM
CHEMBL171377,COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(c4ccccc4)(c4ccc(OC)nc4)CC3)C(C)(C)C2)cc1,520.0,nM
CHEMBL559045,COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(c4ccccc4)(c4cccnc4)CC3)C(C)(C)C2)cc1,9600.0,nM
CHEMBL549851,COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(c4ccccc4)(c4ccccc4)CC3)C(C)(C)C2)cc1,530.0,nM
CHEMBL554299,Cc1ccc(-n2c(-c3ncccc3Cl)nc(CNC3CCCC3)c2C)cn1,19000.0,nM
CHEMBL551208,Cc1ccc(-n2c(-c3ncccc3Cl)nc(CN[C@H]3CC[C@@H](F)C3)c2C)cn1,31000.0,nM
CHEMBL564812,CCc1c(CN[C@H]2CC[C@@H](F)C2)nc(-c2ncccc2Cl)n1-c1ccc(C)nc1,15000.0,nM
CHEMBL561396,Cc1ccc(-n2c(-c3ncccc3Cl)nc(CNC3CCCC3)c2C(C)C)cn1,9900.0,nM
CHEMBL561397,Cc1ccc(-n2c(-c3ncccc3Cl)nc(CN[C@H]3CC[C@@H](F)C3)c2C(C)C)cn1,15000.0,nM
CHEMBL556300,Cc1nc(CN[C@H]2CC[C@@H](F)C2)c(C(C)C)n1-c1cc(F)cc(F)c1,34000.0,nM
CHEMBL562663,Cc1nc(CNC2CCCC2)n(C(C)C)c1-c1ccc(Cl)cc1,3200.0,nM
CHEMBL563593,COCCc1nc(CN[C@H]2CC[C@@H](F)C2)n(C(C)C)c1-c1ccc(Cl)cc1,16000.0,nM
CHEMBL560669,N[C@H]1Cn2c(nc3ccc(F)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,17000.0,nM
CHEMBL552479,N[C@H]1Cn2c(nc3cc(C(F)(F)F)ccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,7500.0,nM
CHEMBL559940,CS(=O)(=O)c1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1.O=C(O)C(F)(F)F,38000.0,nM
CHEMBL561793,CS(=O)(=O)Nc1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1.O=C(O)C(F)(F)F,2500.0,nM
CHEMBL541438,N[C@H]1Cn2c(nc3cnc(C(F)(F)F)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,57000.0,nM
CHEMBL562188,N[C@H]1Cn2c(nc3cnccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,89000.0,nM
CHEMBL559477,N[C@H]1Cn2c(nc3cnc(F)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,81000.0,nM
CHEMBL562388,N[C@H]1Cn2c(nc3ncccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,90000.0,nM
CHEMBL476116,CC(C)C(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,3020.0,nM
CHEMBL85606,N#Cc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3ccnc4ccccc34)CC1)C2,1995.26,nM
CHEMBL244946,Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc(-c6cc(C)nn6C)cc5CC4)n3C)cccc2n1,1995.26,nM
CHEMBL272511,Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc6oc(C)nc6c5CC4)n3C)cccc2n1,2511.89,nM
CHEMBL563635,CCN(CC)CCN1CCN(c2cccc(Cl)c2)C1=O,3162.28,nM
CHEMBL555744,COC[C@@H]1CCCN1N1CCN(c2cccc(Cl)c2)C1=O,5011.87,nM
CHEMBL563563,CC1(C)C[C@@H]2C[C@@](C)(CN2CCN2CCN(c3cccc(Cl)c3)C2=O)C1,1258.93,nM
CHEMBL563860,O=C1N(CCN2C[C@H]3CC[C@@H]2C3)CCN1c1cccc(Cl)c1,12589.25,nM
CHEMBL541435,COCC1[C@@H]2CC[C@H]1CN(CCN1CCN(c3cccc(Cl)c3)C1=O)C2,1000.0,nM
CHEMBL551927,C[C@@]12CC(c3ccccc3)C[C@@H](C1)N(CCN1CCN(c3cccc(Cl)c3)C1=O)C2,63.1,nM
CHEMBL565075,O=C1N(CCN2C[C@H]3CC[C@H](CC3)C2)CCN1c1cccc(Cl)c1,398.11,nM
CHEMBL564930,CC1(C)[C@H]2CC[C@]1(C)CN(CCN1CCN(c3cccc(Cl)c3)C1=O)C2,1258.93,nM
CHEMBL562464,O=C1N(CCN2C[C@@H]3CC[C@H]2Cc2ccccc2C3)CCN1c1cccc(Cl)c1,63.1,nM
CHEMBL563580,O=C1N(CCN2[C@@H]3CCC[C@H]2CC3)CCN1c1cccc(Cl)c1,1584.89,nM
CHEMBL556496,COc1cccc(C2CCCN(CCN3CCN(c4cccc(Cl)c4)C3=O)C2)c1,199.53,nM
CHEMBL557110,O=C1N(CCN2CCCC(OCc3ccccc3)C2)CCN1c1cccc(Cl)c1,79.43,nM
CHEMBL561128,O=C1N(CCN2CCC(c3ccc(Cl)cc3)CC2)CCN1c1cccc(Cl)c1,7.943,nM
CHEMBL563926,COc1cccc(CCN(C)CCN2CCN(c3cccc(Cl)c3)C2=O)c1,630.96,nM
CHEMBL554693,COc1ccc(CCN(C)CCN2CCN(c3cccc(Cl)c3)C2=O)cc1OC,2511.89,nM
CHEMBL561326,O=C1N(CCN2CCC(c3nnc(-c4ccccc4)o3)CC2)CCN1c1cccc(Cl)c1,251.19,nM
CHEMBL554738,CN(CCN1CCN(c2cccc(Cl)c2)C1=O)Cc1cc2ccccc2s1,1584.89,nM
CHEMBL549438,Cc1cc(CN(C)CCN2CCN(c3cccc(Cl)c3)C2=O)on1,50118.72,nM
CHEMBL559873,O=C1N(CCN2CCCc3sccc3C2)CCN1c1cccc(Cl)c1,794.33,nM
CHEMBL562833,CC1(C)[C@@H]2CC[C@]13CCN(CCN1CCN(c4cccc(Cl)c4)C1=O)C3C2,794.33,nM
CHEMBL560177,O=C1N(CCN2Cc3ccccc3C2)CCN1c1cccc(Cl)c1,3162.28,nM
CHEMBL563274,CN(CCN1CCN(c2cccc(Cl)c2)C1=O)C[C@]12CC[C@H](CC1)C2(C)C,3162.28,nM
CHEMBL558058,CN(CCN1CCN(c2cccc(C(F)(F)F)c2)C1=O)C[C@]12CC[C@H](CC1)C2(C)C,6309.57,nM
CHEMBL564948,Cc1ccc(N2CCN(CCN(C)C[C@]34CC[C@H](CC3)C4(C)C)C2=O)cc1,2511.89,nM
CHEMBL563435,COc1cccc(N2CCN(CCN(C)C[C@]34CC[C@H](CC3)C4(C)C)C2=O)c1,1995.26,nM
CHEMBL560270,Cc1cccc(N2CCN(CCN(C)C[C@]34CC[C@H](CC3)C4(C)C)C2=O)c1,1584.89,nM
CHEMBL562948,CN(CCN1CCN(c2ccccc2)C1=O)C[C@]12CC[C@H](CC1)C2(C)C,3981.07,nM
CHEMBL562836,CN(CCN1CCN(c2ccc(F)cc2)C1=O)C[C@]12CC[C@H](CC1)C2(C)C,3162.28,nM
CHEMBL564347,CN(CCN1CCN(c2ccc3c(c2)OCO3)C1=O)C[C@]12CC[C@H](CC1)C2(C)C,6309.57,nM
CHEMBL560667,Cc1c(CN[C@H]2CC[C@@H](F)C2)nn(CCC#N)c1-c1cc(F)cc(F)c1,9500.0,nM
CHEMBL273208,CNCc1cnc(C)cc1Oc1ccccc1Oc1ccccc1,11200.0,nM
CHEMBL478834,CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,4980.0,nM
CHEMBL564071,CC(C)CN(C(=O)c1ccccc1-c1ccccc1)[C@H]1CCNC1,1440.0,nM
CHEMBL556539,CCSc1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,7570.0,nM
CHEMBL562569,O=C(c1ccccc1C1CCCC1)N(CC1CCC1)[C@H]1CCNC1,2210.0,nM
CHEMBL549584,O=C(c1ccccc1Oc1ccccc1)N(CC1CCC1)[C@H]1CCNC1,760.0,nM
CHEMBL553395,CSc1ccccc1C(=O)N(C1CCCCC1)[C@H]1CCNC1,2270.0,nM
CHEMBL550402,CC(C)c1ccccc1C(=O)N(CC1CCCC1)[C@H]1CCNC1,2350.0,nM
CHEMBL554336,CN(C(=O)c1ccccc1Oc1ccccc1)[C@H]1CCNC1,9210.0,nM
CHEMBL563117,CCN(C(=O)c1ccccc1Oc1ccccc1)[C@H]1CCNC1,5030.0,nM
CHEMBL561878,O=C(c1ccccc1Oc1ccccc1)N(C1CCC1)[C@H]1CCNC1,2950.0,nM
CHEMBL558651,CC(C)CN(C(=O)c1ccccc1Oc1ccccc1)[C@H]1CCNC1,1080.0,nM
CHEMBL564935,O=C(c1ccccc1Oc1ccccc1)N(c1ccccc1)[C@H]1CCNC1,2810.0,nM
CHEMBL538380,COc1ccc([C@H](N[C@@H]2CC[C@@H](C(=O)N3CCC(C(=O)N4CCCC4)(c4ccccc4)CC3)C(C)(C)C2)C(F)(F)F)cc1,7400.0,nM
CHEMBL550410,O=C(NCc1cccc(F)c1)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,1200.0,nM
CHEMBL550068,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCn2cccc2C1c1ccccc1,1300.0,nM
CHEMBL564501,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC1Cc1cccnc1,1730.0,nM
CHEMBL550876,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC1c1ccc(F)cc1,1810.0,nM
CHEMBL557873,COc1ccc(OC2CN(C(=O)NC3CCN(Cc4ccn(-c5ccc(C(F)(F)F)cc5)c4)CC3)C2)cc1,2030.0,nM
CHEMBL558863,CN(CC1(O)CCCCC1)C(=O)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,2160.0,nM
CHEMBL539475,Cc1cc(C)n(CC(NC(=O)NC2CCN(Cc3ccn(-c4ccc(C(F)(F)F)cc4)c3)CC2)c2ccccc2)n1,2840.0,nM
CHEMBL551281,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CC(N2CCCOCC2)C1,3000.0,nM
CHEMBL560283,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC1c1cccnc1,3080.0,nM
CHEMBL558928,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCCC1CCO,3080.0,nM
CHEMBL550943,O=C(Nc1ccc(Cl)cc1CO)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,3330.0,nM
CHEMBL550535,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CC(N2CCC(C(F)(F)F)CC2)C1,3870.0,nM
CHEMBL559329,O=C(NC[C@H]1CCCC[C@H]1O)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,3960.0,nM
CHEMBL556927,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(Cn1cccn1)c1ccccc1,4040.0,nM
CHEMBL551886,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCC(c2ccccc2O)CC1,4120.0,nM
CHEMBL558532,CN1CCN(C(=O)NC2CCN(Cc3ccn(-c4ccc(C(F)(F)F)cc4)c3)CC2)C(c2ccccc2)C1,4700.0,nM
CHEMBL551543,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC(CO)C1,4890.0,nM
CHEMBL562285,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(Cc1cnccn1)c1ccccc1,5340.0,nM
CHEMBL550816,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(CN1CCOCC1)c1ccccc1,6900.0,nM
CHEMBL564243,O=C(NC[C@@H]1CCCC[C@H]1O)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,7330.0,nM
CHEMBL558726,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCC(O)(Cc2ccccc2)CC1,7930.0,nM
CHEMBL551684,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC(C(=O)N2CCCC2)C1,11700.0,nM
CHEMBL563791,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccccc1)c1ncc[nH]1,12700.0,nM
CHEMBL558533,O=C(NCc1nc2ccccc2[nH]1)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,14700.0,nM
CHEMBL559691,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)c1c[nH]c(=O)c(Cl)c1,19600.0,nM
CHEMBL561344,CC(C)C(Cn1ccnc1)NC(=O)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,20900.0,nM
CHEMBL557329,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N[C@H](CO)c1ccccc1,23900.0,nM
CHEMBL563005,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N[C@@H](CO)c1ccccc1,25800.0,nM
CHEMBL472363,O=C(COc1cccc(Cl)c1)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,560.0,nM
CHEMBL550818,CN(CC1CCOCC1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,29.0,nM
CHEMBL556450,Cc1cnn(C2CCN(c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)c1,809.0,nM
CHEMBL94454,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,441.0,nM
CHEMBL563341,CN1CC[C@@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,780.0,nM
CHEMBL552023,CCN1C[C@@H](N(Cc2cc(F)ccc2Cl)c2ccc(C#N)c(Cl)c2)CC1=O,3100.0,nM
CHEMBL563283,CN1C[C@@H](N(Cc2ccccc2F)c2ccc(C#N)c(Cl)c2)CC1=O,6500.0,nM
CHEMBL1136,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,40000.0,nM
CHEMBL583090,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(C3CN(Cc4ccnc5cccnc45)C3)C(=O)O[C@]12C,196000.0,nM
CHEMBL583091,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(C3CN(Cc4ccnc5ncccc45)C3)C(=O)O[C@]12C,80000.0,nM
CHEMBL583093,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(C3CN([C@H](C)c4ccnc5ncccc45)C3)C(=O)O[C@]12C,43000.0,nM
CHEMBL583298,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(C3CN(Cc4c(O)cnc5ncccc45)C3)C(=O)O[C@]12C,140000.0,nM
CHEMBL583299,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(C3CN(Cc4c(O)cnc5cccnc45)C3)C(=O)O[C@]12C,67000.0,nM
CHEMBL1645462,Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,4000.0,nM
CHEMBL532,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,39.0,nM
CHEMBL572996,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@H](OCC(=O)NC)[C@H](C)[C@@H](O)[C@]1(C)O,411.0,nM
